species_key,trait_id,trait_value,source_type,source_name,source_url,citation,access_date,confidence,method,notes
chimarrogale_styani,snout_shape_simple,long_pointed,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
chimarrogale_styani,leg_foot_appearance,webbed_feet,web_reference,PLOS ONE / peer-reviewed Chimarrogale phylogeny,https://pmc.ncbi.nlm.nih.gov/articles/PMC3790732/,Chimarrogale styani — aquatic water shrew distinguished externally by its light-colored ventral surface.,2026-09-06,high,phase3k_species_expansion,Light ventral surface is encoded as patched. Genetic evidence is not used in identification.
euroscaptor_grandis,body_form,shrew_mole_like,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,body_covering,fur_or_hair,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,movement_seen,digging_or_burrowing,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,observation_place,ground,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,primary_color,dark_brown,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,body_pattern,plain,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,tail_impression,short,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,ear_size_impression,not_obvious,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,snout_shape_simple,long_pointed,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,leg_foot_appearance,broad_digging_feet,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
euroscaptor_grandis,mole_front_feet,broad_digging_feet,web_reference,Species account summarizing published morphology,https://zh.wikipedia.org/wiki/%E5%B7%A8%E9%BC%B9,"Euroscaptor grandis — dark-brown velvet-furred mole with tiny eyes, reduced external ears, short blunt tail and very broad digging forefeet.",2026-09-06,high,phase3k_species_expansion,Exact measurements and dental characters excluded.
